frame_num,x1,y1,x2,y2,track,hour,camera,w,h,track_length,max_track_len,departure,entrance
5664,242,218,282,335,20,13,10,40,117,11,11,0,0
932,1412,0,1464,99,1,13,11,52,99,0,1,0,0
933,1406,0,1459,99,1,13,11,53,99,1,1,0,0
935,1407,0,1463,119,2,13,11,56,119,0,27,0,1
936,1401,0,1466,137,2,13,11,65,137,1,27,0,0
937,1393,0,1463,149,2,13,11,70,149,2,27,0,0
938,1392,0,1468,159,2,13,11,76,159,3,27,0,0
939,1385,0,1475,189,2,13,11,90,189,4,27,0,0
940,1382,0,1475,193,2,13,11,93,193,5,27,0,0
941,1367,0,1470,213,2,13,11,103,213,6,27,0,0
942,1350,1,1460,230,2,13,11,110,229,7,27,0,0
943,1337,2,1460,259,2,13,11,123,257,8,27,0,0
944,1329,3,1465,285,2,13,11,136,282,9,27,0,0
945,1310,1,1454,303,2,13,11,144,302,10,27,0,0
946,1281,3,1438,337,2,13,11,157,334,11,27,0,0
947,1261,1,1425,354,2,13,11,164,353,12,27,0,0
948,1242,2,1426,397,2,13,11,184,395,13,27,0,0
949,1225,5,1419,425,2,13,11,194,420,14,27,0,0
950,1203,15,1409,470,2,13,11,206,455,15,27,0,0
951,1182,25,1397,513,2,13,11,215,488,16,27,0,0
952,1169,41,1406,573,2,13,11,237,532,17,27,0,0
953,1155,64,1414,637,2,13,11,259,573,18,27,0,0
954,1135,84,1404,690,2,13,11,269,606,19,27,0,0
955,1109,119,1392,773,2,13,11,283,654,20,27,0,0
956,1096,148,1389,823,2,13,11,293,675,21,27,0,0
957,1076,211,1410,965,2,13,11,334,754,22,27,0,0
958,1073,256,1420,1029,2,13,11,347,773,23,27,0,0
959,1070,316,1411,1066,2,13,11,341,750,24,27,0,0
960,1087,383,1416,1080,2,13,11,329,697,25,27,0,0
961,1162,449,1471,1080,2,13,11,309,631,26,27,0,0
962,1160,474,1474,1080,2,13,11,314,606,27,27,1,0
962,1313,536,1732,1079,3,13,11,419,543,0,1,0,0
963,1466,562,1858,1068,3,13,11,392,506,1,1,0,0
2343,53,637,331,1071,1,13,12,278,434,0,0,0,0
2344,234,607,639,1062,2,13,12,405,455,0,13,0,0
2345,359,580,798,1075,2,13,12,439,495,1,13,0,0
2346,427,555,886,1078,2,13,12,459,523,2,13,0,0
2347,538,546,1002,1078,2,13,12,464,532,3,13,0,0
2348,683,527,1155,1076,2,13,12,472,549,4,13,0,0
2349,838,517,1314,1078,2,13,12,476,561,5,13,0,0
2350,958,502,1433,1075,2,13,12,475,573,6,13,0,0
2351,1030,485,1504,1075,2,13,12,474,590,7,13,0,0
2352,1083,485,1545,1076,2,13,12,462,591,8,13,0,0
2353,1124,476,1584,1078,2,13,12,460,602,9,13,0,0
2354,1138,460,1597,1076,2,13,12,459,616,10,13,0,0
2355,1121,457,1568,1075,2,13,12,447,618,11,13,0,0
2356,1089,456,1519,1073,2,13,12,430,617,12,13,0,0
2357,1141,446,1577,1073,2,13,12,436,627,13,13,0,0
2357,1051,465,1280,1076,3,13,12,229,611,0,9,0,0
2358,979,478,1204,1075,3,13,12,225,597,1,9,0,0
2359,904,474,1133,1078,3,13,12,229,604,2,9,0,0
2360,769,492,995,1079,3,13,12,226,587,3,9,0,0
2361,642,506,870,1080,3,13,12,228,574,4,9,0,0
2362,553,525,776,1080,3,13,12,223,555,5,9,0,0
2363,412,555,626,1078,3,13,12,214,523,6,9,0,0
2364,276,565,491,1079,3,13,12,215,514,7,9,0,0
2365,121,604,327,1074,3,13,12,206,470,8,9,0,0
2366,7,623,205,1074,3,13,12,198,451,9,9,0,0
3392,2,619,157,999,4,13,12,155,380,0,61,0,1
3393,37,585,232,1062,4,13,12,195,477,1,61,0,0
3394,100,550,310,1063,4,13,12,210,513,2,61,0,0
3395,151,505,386,1077,4,13,12,235,572,3,61,0,0
3396,211,467,452,1057,4,13,12,241,590,4,61,0,0
3397,267,436,511,1036,4,13,12,244,600,5,61,0,0
3398,312,412,535,964,4,13,12,223,552,6,61,0,0
3399,334,382,553,929,4,13,12,219,547,7,61,0,0
3400,347,364,551,881,4,13,12,204,517,8,61,0,0
3401,365,341,554,825,4,13,12,189,484,9,61,0,0
3402,375,331,554,796,4,13,12,179,465,10,61,0,0
3403,378,311,541,741,4,13,12,163,430,11,61,0,0
3404,370,299,526,716,4,13,12,156,417,12,61,0,0
3405,366,290,508,674,4,13,12,142,384,13,61,0,0
3406,372,281,507,651,4,13,12,135,370,14,61,0,0
3407,374,275,509,640,4,13,12,135,365,15,61,0,0
3408,369,264,493,602,4,13,12,124,338,16,61,0,0
3409,363,259,481,585,4,13,12,118,326,17,61,0,0
3410,354,252,466,571,4,13,12,112,319,18,61,0,0
3411,348,244,455,553,4,13,12,107,309,19,61,0,0
3412,343,241,446,543,4,13,12,103,302,20,61,0,0
3413,342,239,435,517,4,13,12,93,278,21,61,0,0
3414,337,233,428,510,4,13,12,91,277,22,61,0,0
3415,327,231,413,497,4,13,12,86,266,23,61,0,0
3416,316,223,400,488,4,13,12,84,265,24,61,0,0
3417,308,221,389,483,4,13,12,81,262,25,61,0,0
3418,304,217,378,459,4,13,12,74,242,26,61,0,0
3419,297,213,370,453,4,13,12,73,240,27,61,0,0
3420,293,211,361,438,4,13,12,68,227,28,61,0,0
3421,288,208,355,434,4,13,12,67,226,29,61,0,0
3422,288,207,353,430,4,13,12,65,223,30,61,0,0
3423,291,204,351,409,4,13,12,60,205,31,61,0,0
3424,291,201,350,402,4,13,12,59,201,32,61,0,0
3425,290,200,346,394,4,13,12,56,194,33,61,0,0
3426,287,192,344,391,4,13,12,57,199,34,61,0,0
3427,287,192,342,388,4,13,12,55,196,35,61,0,0
3428,288,186,341,374,4,13,12,53,188,36,61,0,0
3429,289,183,339,360,4,13,12,50,177,37,61,0,0
3430,287,186,336,357,4,13,12,49,171,38,61,0,0
3431,284,179,337,361,4,13,12,53,182,39,61,0,0
3432,288,177,341,359,4,13,12,53,182,40,61,0,0
3433,288,175,339,344,4,13,12,51,169,41,61,0,0
3434,284,174,335,344,4,13,12,51,170,42,61,0,0
3435,284,174,333,339,4,13,12,49,165,43,61,0,0
3436,286,171,334,333,4,13,12,48,162,44,61,0,0
3437,290,172,337,325,4,13,12,47,153,45,61,0,0
3438,294,171,340,320,4,13,12,46,149,46,61,0,0
3439,296,169,341,315,4,13,12,45,146,47,61,0,0
3440,298,170,342,315,4,13,12,44,145,48,61,0,0
3441,300,168,343,309,4,13,12,43,141,49,61,0,0
3442,303,166,346,306,4,13,12,43,140,50,61,0,0
3443,308,162,350,301,4,13,12,42,139,51,61,0,0
3444,310,156,353,298,4,13,12,43,142,52,61,0,0
3445,312,156,354,296,4,13,12,42,140,53,61,0,0
3446,312,149,356,293,4,13,12,44,144,54,61,0,0
3447,313,148,355,289,4,13,12,42,141,55,61,0,0
3448,313,145,354,285,4,13,12,41,140,56,61,0,0
3449,313,145,353,281,4,13,12,40,136,57,61,0,0
3450,309,149,348,282,4,13,12,39,133,58,61,0,0
3451,305,151,342,277,4,13,12,37,126,59,61,0,0
3452,301,150,338,273,4,13,12,37,123,60,61,0,0
3453,298,151,334,272,4,13,12,36,121,61,61,1,0
3455,288,149,323,271,4,13,12,35,122,0,61,0,0
3456,284,148,319,269,4,13,12,35,121,1,61,0,0
3931,1853,440,1920,732,5,13,12,67,292,0,22,0,1
3932,1842,411,1918,739,5,13,12,76,328,1,22,0,0
3933,1831,404,1910,743,5,13,12,79,339,2,22,0,0
3934,1806,415,1886,748,5,13,12,80,333,3,22,0,0
3935,1788,398,1877,759,5,13,12,89,361,4,22,0,0
3936,1770,409,1866,784,5,13,12,96,375,5,22,0,0
3937,1741,402,1847,800,5,13,12,106,398,6,22,0,0
3938,1705,404,1820,807,5,13,12,115,403,7,22,0,0
3939,1665,415,1788,826,5,13,12,123,411,8,22,0,0
3940,1637,412,1772,846,5,13,12,135,434,9,22,0,0
3941,1595,422,1744,876,5,13,12,149,454,10,22,0,0
3942,1558,421,1721,905,5,13,12,163,484,11,22,0,0
3943,1499,433,1677,933,5,13,12,178,500,12,22,0,0
3944,1449,437,1641,962,5,13,12,192,525,13,22,0,0
3945,1382,437,1603,1023,5,13,12,221,586,14,22,0,0
3946,1318,446,1555,1055,5,13,12,237,609,15,22,0,0
3947,1259,456,1505,1074,5,13,12,246,618,16,22,0,0
3948,1181,483,1428,1080,5,13,12,247,597,17,22,0,0
3949,1101,484,1353,1080,5,13,12,252,596,18,22,0,0
3950,969,501,1225,1080,5,13,12,256,579,19,22,0,0
3951,849,515,1111,1080,5,13,12,262,565,20,22,0,0
3952,743,543,994,1080,5,13,12,251,537,21,22,0,0
3953,681,552,934,1080,5,13,12,253,528,22,22,1,0
3953,548,583,789,1080,6,13,12,241,497,0,0,0,0
3954,359,589,612,1077,7,13,12,253,488,0,0,0,0
3955,152,647,420,1078,8,13,12,268,431,0,0,0,0
3956,0,668,231,1080,9,13,12,231,412,0,0,0,0
5995,332,119,367,213,11,13,12,35,94,0,0,0,0
6000,348,121,383,216,11,13,12,35,95,0,0,0,0
1166,738,535,1260,1062,2,13,13,522,527,0,5,0,0
1167,653,491,1207,1066,2,13,13,554,575,1,5,0,0
1168,585,444,1162,1066,2,13,13,577,622,2,5,0,0
1169,539,396,1126,1055,2,13,13,587,659,3,5,0,0
1170,529,371,1078,1012,2,13,13,549,641,4,5,0,0
1171,469,322,1056,1007,2,13,13,587,685,5,5,0,0
1171,659,359,839,903,3,13,13,180,544,0,14,0,0
1172,624,352,798,878,3,13,13,174,526,1,14,0,0
1173,597,328,760,820,3,13,13,163,492,2,14,0,0
1174,579,313,739,795,3,13,13,160,482,3,14,0,0
1175,558,293,711,747,3,13,13,153,454,4,14,0,0
1176,528,271,675,710,3,13,13,147,439,5,14,0,0
1177,498,270,636,681,3,13,13,138,411,6,14,0,0
1178,468,257,600,652,3,13,13,132,395,7,14,0,0
1179,444,254,573,639,3,13,13,129,385,8,14,0,0
1180,417,245,538,606,3,13,13,121,361,9,14,0,0
1181,385,238,502,586,3,13,13,117,348,10,14,0,0
1182,358,237,474,580,3,13,13,116,343,11,14,0,0
1183,320,226,432,557,3,13,13,112,331,12,14,0,0
1184,303,226,411,547,3,13,13,108,321,13,14,0,0
1185,276,219,379,526,3,13,13,103,307,14,14,0,0
1540,346,134,386,254,4,13,13,40,120,0,12,0,0
1541,359,134,402,265,4,13,13,43,131,1,12,0,0
1542,377,137,419,264,4,13,13,42,127,2,12,0,0
1543,395,146,435,263,4,13,13,40,117,3,12,0,0
1544,414,142,454,261,4,13,13,40,119,4,12,0,0
1545,431,145,472,263,4,13,13,41,118,5,12,0,0
1546,444,147,485,263,4,13,13,41,116,6,12,0,0
1547,465,144,506,261,4,13,13,41,117,7,12,0,0
1548,483,145,523,259,4,13,13,40,114,8,12,0,0
1549,498,145,539,255,4,13,13,41,110,9,12,0,0
1550,521,144,560,253,4,13,13,39,109,10,12,0,0
1551,538,149,580,266,4,13,13,42,117,11,12,0,0
1552,555,150,597,267,4,13,13,42,117,12,12,0,0
2315,305,215,364,548,5,13,13,59,333,0,24,0,1
2316,317,219,374,542,5,13,13,57,323,1,24,0,0
2317,336,231,396,559,5,13,13,60,328,2,24,0,0
2318,363,232,428,576,5,13,13,65,344,3,24,0,0
2319,405,235,474,590,5,13,13,69,355,4,24,0,0
2320,433,248,507,613,5,13,13,74,365,5,24,0,0
2321,458,254,535,623,5,13,13,77,369,6,24,0,0
2322,467,269,556,662,5,13,13,89,393,7,24,0,0
2323,492,273,589,679,5,13,13,97,406,8,24,0,0
2324,534,286,638,712,5,13,13,104,426,9,24,0,0
2325,566,299,676,740,5,13,13,110,441,10,24,0,0
2326,586,310,703,762,5,13,13,117,452,11,24,0,0
2327,589,329,721,817,5,13,13,132,488,12,24,0,0
2328,614,341,756,844,5,13,13,142,503,13,24,0,0
2329,652,368,806,908,5,13,13,154,540,14,24,0,0
2330,691,387,852,941,5,13,13,161,554,15,24,0,0
2331,719,412,897,1013,5,13,13,178,601,16,24,0,0
2332,757,443,942,1055,5,13,13,185,612,17,24,0,0
2333,800,469,988,1074,5,13,13,188,605,18,24,0,0
2334,852,519,1037,1080,5,13,13,185,561,19,24,0,0
2335,937,560,1119,1080,5,13,13,182,520,20,24,0,0
2336,1015,626,1190,1080,5,13,13,175,454,21,24,0,0
2337,1119,705,1283,1079,5,13,13,164,374,22,24,0,0
2338,1239,781,1392,1075,5,13,13,153,294,23,24,0,0
2339,1305,820,1447,1080,5,13,13,142,260,24,24,1,0
2368,1362,823,1557,1071,6,13,13,195,248,0,0,0,0
2369,1210,745,1426,1071,7,13,13,216,326,0,0,0,0
2370,1046,688,1285,1079,8,13,13,239,391,0,65,0,1
2371,917,612,1197,1071,8,13,13,280,459,1,65,0,0
2372,821,573,1124,1070,8,13,13,303,497,2,65,0,0
2373,717,543,1021,1044,8,13,13,304,501,3,65,0,0
2374,604,482,949,1059,8,13,13,345,577,4,65,0,0
2375,510,455,869,1065,8,13,13,359,610,5,65,0,0
2376,434,410,809,1063,8,13,13,375,653,6,65,0,0
2377,368,389,744,1062,8,13,13,376,673,7,65,0,0
2378,302,368,676,1047,8,13,13,374,679,8,65,0,0
2379,253,353,623,1031,8,13,13,370,678,9,65,0,0
2380,241,333,596,990,8,13,13,355,657,10,65,0,0
2381,249,335,576,951,8,13,13,327,616,11,65,0,0
2382,288,338,590,928,8,13,13,302,590,12,65,0,0
2383,293,337,577,914,8,13,13,284,577,13,65,0,0
2384,293,327,561,882,8,13,13,268,555,14,65,0,0
2385,297,319,556,859,8,13,13,259,540,15,65,0,0
2386,293,323,540,851,8,13,13,247,528,16,65,0,0
2387,291,310,532,838,8,13,13,241,528,17,65,0,0
2388,302,303,526,801,8,13,13,224,498,18,65,0,0
2389,305,292,524,790,8,13,13,219,498,19,65,0,0
2390,305,283,518,782,8,13,13,213,499,20,65,0,0
2391,311,276,508,746,8,13,13,197,470,21,65,0,0
2392,315,269,503,723,8,13,13,188,454,22,65,0,0
2393,325,266,503,708,8,13,13,178,442,23,65,0,0
2394,343,262,510,680,8,13,13,167,418,24,65,0,0
2395,356,257,516,662,8,13,13,160,405,25,65,0,0
2396,356,255,513,658,8,13,13,157,403,26,65,0,0
2397,355,242,507,635,8,13,13,152,393,27,65,0,0
2398,356,237,500,615,8,13,13,144,378,28,65,0,0
2399,357,236,495,605,8,13,13,138,369,29,65,0,0
2400,361,231,496,596,8,13,13,135,365,30,65,0,0
2401,364,226,494,580,8,13,13,130,354,31,65,0,0
2402,364,224,491,569,8,13,13,127,345,32,65,0,0
2403,359,224,481,560,8,13,13,122,336,33,65,0,0
2404,352,219,468,544,8,13,13,116,325,34,65,0,0
2405,346,213,460,535,8,13,13,114,322,35,65,0,0
2406,340,211,451,528,8,13,13,111,317,36,65,0,0
2407,339,210,446,521,8,13,13,107,311,37,65,0,0
2408,338,208,443,521,8,13,13,105,313,38,65,0,0
2409,332,206,438,524,8,13,13,106,318,39,65,0,0
2410,324,208,434,529,8,13,13,110,321,40,65,0,0
2411,337,212,447,531,8,13,13,110,319,41,65,0,0
2412,354,214,465,534,8,13,13,111,320,42,65,0,0
2413,365,214,477,538,8,13,13,112,324,43,65,0,0
2414,371,217,484,541,8,13,13,113,324,44,65,0,0
2415,374,222,489,550,8,13,13,115,328,45,65,0,0
2416,377,224,499,570,8,13,13,122,346,46,65,0,0
2417,394,227,515,577,8,13,13,121,350,47,65,0,0
2418,409,235,530,591,8,13,13,121,356,48,65,0,0
2419,424,242,547,604,8,13,13,123,362,49,65,0,0
2420,436,245,560,611,8,13,13,124,366,50,65,0,0
2421,443,252,570,624,8,13,13,127,372,51,65,0,0
2422,451,258,578,625,8,13,13,127,367,52,65,0,0
2423,461,256,592,636,8,13,13,131,380,53,65,0,0
2424,474,259,612,661,8,13,13,138,402,54,65,0,0
2425,489,271,628,678,8,13,13,139,407,55,65,0,0
2426,498,276,643,700,8,13,13,145,424,56,65,0,0
2427,498,281,648,716,8,13,13,150,435,57,65,0,0
2428,490,292,644,735,8,13,13,154,443,58,65,0,0
2429,471,293,629,747,8,13,13,158,454,59,65,0,0
2430,442,299,603,757,8,13,13,161,458,60,65,0,0
2431,397,302,564,762,8,13,13,167,460,61,65,0,0
2432,343,304,514,765,8,13,13,171,461,62,65,0,0
2433,295,305,460,762,8,13,13,165,457,63,65,0,0
2434,283,356,428,767,8,13,13,145,411,64,65,0,0
2435,271,364,416,775,8,13,13,145,411,65,65,1,0
3372,290,320,424,729,9,13,13,134,409,0,15,0,0
3373,316,334,456,760,9,13,13,140,426,1,15,0,0
3374,359,338,503,774,9,13,13,144,436,2,15,0,0
3375,392,353,543,810,9,13,13,151,457,3,15,0,0
3376,437,357,592,829,9,13,13,155,472,4,15,0,0
3377,489,374,659,876,9,13,13,170,502,5,15,0,0
3378,548,393,721,896,9,13,13,173,503,6,15,0,0
3379,601,411,782,932,9,13,13,181,521,7,15,0,0
3380,638,445,823,976,9,13,13,185,531,8,15,0,0
3381,708,474,884,978,9,13,13,176,504,9,15,0,0
3382,772,516,968,1052,9,13,13,196,536,10,15,0,0
3383,846,551,1043,1075,9,13,13,197,524,11,15,0,0
3384,927,593,1120,1080,9,13,13,193,487,12,15,0,0
3385,1037,644,1219,1080,9,13,13,182,436,13,15,0,0
3386,1132,689,1308,1080,9,13,13,176,391,14,15,0,0
3387,1200,718,1372,1080,9,13,13,172,362,15,15,0,0
3716,366,125,412,253,10,13,13,46,128,0,1,0,0
3717,376,125,422,253,10,13,13,46,128,1,1,0,0
3718,407,124,442,252,11,13,13,35,128,0,1,0,0
3719,417,115,455,255,11,13,13,38,140,1,1,0,0
3722,465,126,504,258,12,13,13,39,132,0,1,0,0
3723,474,126,513,253,12,13,13,39,127,1,1,0,0
3724,498,121,536,248,13,13,13,38,127,0,0,0,0
3958,1329,814,1548,1056,14,13,13,219,242,0,0,0,0
3959,1102,738,1371,1070,15,13,13,269,332,0,0,0,0
3960,958,633,1253,1070,16,13,13,295,437,0,24,0,1
3961,846,582,1176,1070,16,13,13,330,488,1,24,0,0
3962,735,535,1095,1067,16,13,13,360,532,2,24,0,0
3963,666,499,1047,1065,16,13,13,381,566,3,24,0,0
3964,585,452,991,1067,16,13,13,406,615,4,24,0,0
3965,539,408,953,1049,16,13,13,414,641,5,24,0,0
3966,506,379,909,1018,16,13,13,403,639,6,24,0,0
3967,481,343,853,943,16,13,13,372,600,7,24,0,0
3968,452,327,800,903,16,13,13,348,576,8,24,0,0
3969,437,305,749,837,16,13,13,312,532,9,24,0,0
3970,424,289,719,802,16,13,13,295,513,10,24,0,0
3971,416,282,692,772,16,13,13,276,490,11,24,0,0
3972,409,268,660,725,16,13,13,251,457,12,24,0,0
3973,393,266,625,696,16,13,13,232,430,13,24,0,0
3974,383,253,596,656,16,13,13,213,403,14,24,0,0
3975,368,244,571,638,16,13,13,203,394,15,24,0,0
3976,359,240,543,601,16,13,13,184,361,16,24,0,0
3977,346,231,519,580,16,13,13,173,349,17,24,0,0
3978,329,229,495,570,16,13,13,166,341,18,24,0,0
3979,312,218,472,551,16,13,13,160,333,19,24,0,0
3980,297,211,450,541,16,13,13,153,330,20,24,0,0
3981,289,206,431,519,16,13,13,142,313,21,24,0,0
3982,282,204,416,509,16,13,13,134,305,22,24,0,0
3983,275,206,400,506,16,13,13,125,300,23,24,0,0
3984,258,198,378,487,16,13,13,120,289,24,24,1,0
4031,317,219,360,392,17,13,13,43,173,0,112,0,1
4032,328,173,382,391,17,13,13,54,218,1,112,0,0
4033,343,165,400,390,17,13,13,57,225,2,112,0,0
4034,375,162,431,381,17,13,13,56,219,3,112,0,0
4035,404,164,459,375,17,13,13,55,211,4,112,0,0
4036,422,162,478,372,17,13,13,56,210,5,112,0,0
4037,446,166,499,363,17,13,13,53,197,6,112,0,0
4038,463,159,519,364,17,13,13,56,205,7,112,0,0
4039,478,156,534,359,17,13,13,56,203,8,112,0,0
4040,490,156,545,353,17,13,13,55,197,9,112,0,0
4041,501,152,555,347,17,13,13,54,195,10,112,0,0
4042,508,153,563,343,17,13,13,55,190,11,112,0,0
4043,512,154,565,337,17,13,13,53,183,12,112,0,0
4044,514,152,566,328,17,13,13,52,176,13,112,0,0
4045,516,152,566,324,17,13,13,50,172,14,112,0,0
4046,518,148,569,319,17,13,13,51,171,15,112,0,0
4047,516,149,566,314,17,13,13,50,165,16,112,0,0
4048,514,148,562,305,17,13,13,48,157,17,112,0,0
4049,510,148,557,300,17,13,13,47,152,18,112,0,0
4050,508,146,554,295,17,13,13,46,149,19,112,0,0
4051,506,142,554,291,17,13,13,48,149,20,112,0,0
4052,503,140,552,289,17,13,13,49,149,21,112,0,0
4053,500,138,549,286,17,13,13,49,148,22,112,0,0
4054,501,137,548,278,17,13,13,47,141,23,112,0,0
4055,502,141,548,277,17,13,13,46,136,24,112,0,0
4056,504,140,550,277,17,13,13,46,137,25,112,0,0
4057,511,138,558,276,17,13,13,47,138,26,112,0,0
4058,514,137,562,274,17,13,13,48,137,27,112,0,0
4059,513,138,561,273,17,13,13,48,135,28,112,0,0
4060,514,140,562,272,17,13,13,48,132,29,112,0,0
4061,515,137,565,273,17,13,13,50,136,30,112,0,0
4062,514,137,565,273,17,13,13,51,136,31,112,0,0
4063,514,136,567,272,17,13,13,53,136,32,112,0,0
4064,514,135,569,273,17,13,13,55,138,33,112,0,0
4065,514,136,569,273,17,13,13,55,137,34,112,0,0
4066,514,138,570,273,17,13,13,56,135,35,112,0,0
4067,514,139,570,273,17,13,13,56,134,36,112,0,0
4068,513,139,571,273,17,13,13,58,134,37,112,0,0
4069,513,139,571,273,17,13,13,58,134,38,112,0,0
4070,512,139,571,273,17,13,13,59,134,39,112,0,0
4071,512,136,573,274,17,13,13,61,138,40,112,0,0
4072,512,136,574,274,17,13,13,62,138,41,112,0,0
4073,511,135,574,274,17,13,13,63,139,42,112,0,0
4074,511,135,574,274,17,13,13,63,139,43,112,0,0
4075,511,136,574,274,17,13,13,63,138,44,112,0,0
4076,512,136,576,274,17,13,13,64,138,45,112,0,0
4077,512,136,576,274,17,13,13,64,138,46,112,0,0
4078,512,136,577,274,17,13,13,65,138,47,112,0,0
4079,511,136,577,274,17,13,13,66,138,48,112,0,0
4080,511,136,577,274,17,13,13,66,138,49,112,0,0
4081,510,138,575,274,17,13,13,65,136,50,112,0,0
4082,509,138,575,274,17,13,13,66,136,51,112,0,0
4083,509,138,574,273,17,13,13,65,135,52,112,0,0
4084,509,139,574,273,17,13,13,65,134,53,112,0,0
4085,509,139,574,273,17,13,13,65,134,54,112,0,0
4086,509,138,574,273,17,13,13,65,135,55,112,0,0
4087,509,138,574,273,17,13,13,65,135,56,112,0,0
4088,509,138,575,273,17,13,13,66,135,57,112,0,0
4089,507,140,571,273,17,13,13,64,133,58,112,0,0
4090,508,140,572,273,17,13,13,64,133,59,112,0,0
4091,506,139,568,272,17,13,13,62,133,60,112,0,0
4092,502,141,561,272,17,13,13,59,131,61,112,0,0
4093,500,138,559,272,17,13,13,59,134,62,112,0,0
4094,501,138,560,273,17,13,13,59,135,63,112,0,0
4095,503,137,560,272,17,13,13,57,135,64,112,0,0
4096,503,137,560,273,17,13,13,57,136,65,112,0,0
4097,505,136,562,274,17,13,13,57,138,66,112,0,0
4098,506,137,562,274,17,13,13,56,137,67,112,0,0
4099,507,137,562,274,17,13,13,55,137,68,112,0,0
4100,506,139,560,274,17,13,13,54,135,69,112,0,0
4101,506,141,559,274,17,13,13,53,133,70,112,0,0
4102,506,144,557,273,17,13,13,51,129,71,112,0,0
4103,506,145,556,273,17,13,13,50,128,72,112,0,0
4104,507,144,557,273,17,13,13,50,129,73,112,0,0
4105,507,144,558,273,17,13,13,51,129,74,112,0,0
4106,508,146,557,272,17,13,13,49,126,75,112,0,0
4107,508,147,557,274,17,13,13,49,127,76,112,0,0
4108,509,147,557,274,17,13,13,48,127,77,112,0,0
4109,508,147,556,274,17,13,13,48,127,78,112,0,0
4110,509,147,556,272,17,13,13,47,125,79,112,0,0
4111,509,146,556,272,17,13,13,47,126,80,112,0,0
4112,507,148,554,273,17,13,13,47,125,81,112,0,0
4113,507,151,553,273,17,13,13,46,122,82,112,0,0
4114,508,149,554,275,17,13,13,46,126,83,112,0,0
4115,507,146,554,276,17,13,13,47,130,84,112,0,0
4116,508,146,554,273,17,13,13,46,127,85,112,0,0
4117,509,154,552,274,17,13,13,43,120,86,112,0,0
4118,511,156,554,274,17,13,13,43,118,87,112,0,0
4119,514,159,557,280,17,13,13,43,121,88,112,0,0
4120,518,155,565,286,17,13,13,47,131,89,112,0,0
4121,518,148,568,289,17,13,13,50,141,90,112,0,0
4122,517,150,568,293,17,13,13,51,143,91,112,0,0
4123,516,151,569,298,17,13,13,53,147,92,112,0,0
4124,514,151,568,303,17,13,13,54,152,93,112,0,0
4125,508,153,564,309,17,13,13,56,156,94,112,0,0
4126,504,151,560,313,17,13,13,56,162,95,112,0,0
4127,501,152,561,323,17,13,13,60,171,96,112,0,0
4128,499,151,560,327,17,13,13,61,176,97,112,0,0
4129,491,151,555,333,17,13,13,64,182,98,112,0,0
4130,487,153,550,337,17,13,13,63,184,99,112,0,0
4131,481,153,548,347,17,13,13,67,194,100,112,0,0
4132,475,157,542,354,17,13,13,67,197,101,112,0,0
4133,469,160,534,353,17,13,13,65,193,102,112,0,0
4134,456,159,524,363,17,13,13,68,204,103,112,0,0
4135,447,161,515,366,17,13,13,68,205,104,112,0,0
4136,437,164,504,371,17,13,13,67,207,105,112,0,0
4137,423,167,491,379,17,13,13,68,212,106,112,0,0
4138,407,167,476,385,17,13,13,69,218,107,112,0,0
4139,384,172,455,395,17,13,13,71,223,108,112,0,0
4140,364,171,437,402,17,13,13,73,231,109,112,0,0
4141,342,170,415,405,17,13,13,73,235,110,112,0,0
4142,322,177,393,408,17,13,13,71,231,111,112,0,0
4143,310,179,383,413,17,13,13,73,234,112,112,1,0
4056,538,148,576,273,19,13,13,38,125,0,0,0,0
4097,543,165,579,275,20,13,13,36,110,0,4,0,0
4098,543,165,578,275,20,13,13,35,110,1,4,0,0
4099,542,164,578,274,20,13,13,36,110,2,4,0,0
4100,541,163,577,273,20,13,13,36,110,3,4,0,0
4105,537,153,577,273,20,13,13,40,120,0,4,0,0
4106,537,151,577,273,20,13,13,40,122,1,4,0,0
4107,539,157,578,273,20,13,13,39,116,2,4,0,0
4108,540,159,578,275,20,13,13,38,116,3,4,0,0
4109,540,159,578,275,20,13,13,38,116,4,4,0,0
4592,508,184,544,259,22,13,13,36,75,0,16,0,0
4593,499,179,535,254,22,13,13,36,75,1,16,0,0
4594,486,175,526,258,22,13,13,40,83,2,16,0,0
4595,468,157,516,259,22,13,13,48,102,3,16,0,0
4596,458,159,505,260,22,13,13,47,101,4,16,0,0
4597,445,153,494,259,22,13,13,49,106,5,16,0,0
4598,433,154,482,261,22,13,13,49,107,6,16,0,0
4599,424,163,468,258,22,13,13,44,95,7,16,0,0
4600,412,168,454,259,22,13,13,42,91,8,16,0,0
4601,399,162,443,259,22,13,13,44,97,9,16,0,0
4602,389,165,431,259,22,13,13,42,94,10,16,0,0
4603,377,163,418,256,22,13,13,41,93,11,16,0,0
4604,366,158,409,256,22,13,13,43,98,12,16,0,0
4605,354,150,398,256,22,13,13,44,106,13,16,0,0
4606,346,164,385,255,22,13,13,39,91,14,16,0,0
4607,337,159,377,253,22,13,13,40,94,15,16,0,0
4608,326,158,366,253,22,13,13,40,95,16,16,0,0
5281,359,126,394,259,23,13,13,35,133,0,24,0,1
5282,368,127,404,261,23,13,13,36,134,1,24,0,0
5283,384,130,420,262,23,13,13,36,132,2,24,0,0
5284,397,126,435,263,23,13,13,38,137,3,24,0,0
5285,411,128,450,264,23,13,13,39,136,4,24,0,0
