frame_num,x1,y1,x2,y2,track,hour,camera
4959,130,249,167,374,75,11,10
4960,134,251,169,370,75,11,10
4961,135,253,173,379,75,11,10
4962,136,258,174,385,75,11,10
4963,136,256,176,390,75,11,10
4963,249,223,288,345,76,11,10
4964,135,256,178,397,75,11,10
4964,229,215,272,347,76,11,10
4965,134,259,177,400,75,11,10
4965,215,216,258,350,76,11,10
4966,134,262,176,402,75,11,10
4966,193,216,235,347,76,11,10
4967,132,265,176,408,75,11,10
4967,174,216,216,347,76,11,10
4968,132,256,178,410,75,11,10
4968,155,217,187,316,76,11,10
4969,128,256,176,412,75,11,10
4969,140,217,170,309,76,11,10
4970,127,266,175,422,75,11,10
4970,108,227,143,337,76,11,10
4971,130,269,178,425,75,11,10
4971,84,221,124,348,76,11,10
4971,249,241,300,424,77,11,10
4972,132,268,182,435,75,11,10
4972,67,219,108,350,76,11,10
4972,245,256,289,413,77,11,10
4973,134,270,184,438,75,11,10
4973,46,221,87,356,76,11,10
4973,230,242,278,416,77,11,10
4974,139,273,186,434,75,11,10
4974,26,222,68,359,76,11,10
4974,217,235,268,418,77,11,10
4975,142,277,189,437,75,11,10
4975,204,237,254,418,77,11,10
4976,146,279,194,440,75,11,10
4976,188,242,237,419,77,11,10
4977,147,278,197,446,75,11,10
4977,177,248,226,422,77,11,10
4978,147,264,204,455,75,11,10
4978,166,248,214,423,77,11,10
4979,141,259,202,458,75,11,10
4980,137,255,203,466,75,11,10
4981,140,266,206,473,75,11,10
4982,141,267,207,476,75,11,10
4983,128,256,190,457,75,11,10
4983,155,296,208,483,77,11,10
4984,115,257,175,451,75,11,10
4984,152,299,209,498,77,11,10
4985,103,251,163,443,75,11,10
4985,153,302,210,498,77,11,10
4986,95,250,157,441,75,11,10
4986,153,307,211,507,77,11,10
4987,96,253,159,444,75,11,10
4987,151,309,212,516,77,11,10
4988,93,256,158,454,75,11,10
4988,153,311,215,521,77,11,10
4989,87,261,153,469,75,11,10
4989,158,317,220,528,77,11,10
4990,74,260,142,474,75,11,10
4990,166,317,229,527,77,11,10
4991,65,262,135,483,75,11,10
4991,173,319,238,539,77,11,10
4992,60,266,131,489,75,11,10
4992,178,323,244,547,77,11,10
4993,66,269,135,490,75,11,10
4993,184,325,252,556,77,11,10
4994,63,274,131,497,75,11,10
4994,190,330,259,563,77,11,10
4995,56,275,127,507,75,11,10
4995,195,334,266,575,77,11,10
4996,39,273,112,512,75,11,10
4996,197,333,271,580,77,11,10
4997,30,275,102,516,75,11,10
4997,198,342,274,599,77,11,10
4998,19,287,88,524,75,11,10
4998,199,346,277,609,77,11,10
4999,13,289,82,529,75,11,10
4999,200,350,282,623,77,11,10
5000,203,357,287,640,77,11,10
5001,209,361,294,646,77,11,10
5002,213,365,302,666,77,11,10
5003,215,370,309,689,77,11,10
5004,219,375,313,697,77,11,10
5005,224,381,324,719,77,11,10
5006,231,393,333,738,77,11,10
5007,240,402,343,749,77,11,10
5008,247,408,357,780,77,11,10
5009,259,417,371,797,77,11,10
5010,271,427,386,812,77,11,10
5011,288,438,409,839,77,11,10
5012,308,453,429,850,77,11,10
5013,325,466,453,887,77,11,10
5014,346,483,478,916,77,11,10
5015,370,497,503,929,77,11,10
5016,404,517,547,962,77,11,10
5017,423,533,571,990,77,11,10
5018,445,542,598,1014,77,11,10
5019,471,562,633,1057,77,11,10
5020,507,588,670,1079,77,11,10
5021,547,610,708,1083,77,11,10
5022,591,638,747,1085,77,11,10
5023,644,662,801,1086,77,11,10
5024,709,691,864,1084,77,11,10
5025,780,743,925,1082,77,11,10
5026,859,776,998,1075,77,11,10
5027,955,799,1099,1076,77,11,10
5028,1041,825,1182,1077,77,11,10
5029,1147,849,1285,1076,77,11,10
5030,1218,873,1345,1082,77,11,10
5031,1328,929,1553,1078,78,11,10
5032,1410,940,1607,1070,78,11,10
5034,1677,980,1779,1074,79,11,10
5035,1765,1007,1855,1079,80,11,10
5344,254,213,291,333,81,11,10
5345,248,215,279,315,81,11,10
5346,232,216,266,326,81,11,10
5346,1732,984,1860,1077,82,11,10
5347,223,215,257,322,81,11,10
5347,1649,961,1786,1078,83,11,10
5348,215,216,250,329,81,11,10
5348,1564,938,1700,1080,84,11,10
5349,207,217,243,331,81,11,10
5349,1453,914,1605,1076,85,11,10
5350,199,214,235,329,81,11,10
5350,1377,869,1574,1079,85,11,10
5350,1075,903,1232,1072,86,11,10
5350,1672,1027,1795,1079,87,11,10
5351,193,213,228,323,81,11,10
5351,1488,995,1676,1080,88,11,10
5351,885,815,1197,1076,89,11,10
5351,1222,840,1449,1074,90,11,10
5352,183,211,219,321,81,11,10
5352,742,738,1136,1069,89,11,10
5352,1141,800,1399,1067,90,11,10
5352,1383,956,1563,1077,91,11,10
5353,179,207,215,318,81,11,10
5353,645,699,1076,1066,89,11,10
5353,1053,771,1342,1073,90,11,10
5353,1275,910,1452,1074,92,11,10
5354,173,204,209,316,81,11,10
5354,539,642,1036,1073,89,11,10
5354,966,743,1279,1076,90,11,10
5354,1159,866,1341,1078,93,11,10
5355,168,203,205,315,81,11,10
5355,471,595,1011,1075,89,11,10
5355,867,697,1212,1071,90,11,10
5355,1048,797,1262,1075,94,11,10
5356,165,202,202,313,81,11,10
5356,451,563,1009,1074,89,11,10
5356,794,668,1156,1071,90,11,10
5356,971,757,1212,1071,94,11,10
5357,161,200,199,312,81,11,10
5357,442,528,1009,1068,89,11,10
5357,781,703,1111,1074,90,11,10
5357,848,639,1018,916,95,11,10
5358,158,200,194,307,81,11,10
5358,384,492,988,1068,89,11,10
5358,689,616,1082,1067,90,11,10
5358,652,516,847,1001,96,11,10
5359,153,198,188,305,81,11,10
5359,681,600,1012,988,90,11,10
5359,669,496,841,926,96,11,10
5360,149,198,184,305,81,11,10
5360,626,622,968,1034,90,11,10
5360,741,494,888,853,96,11,10
5361,147,196,181,302,81,11,10
5361,585,616,936,1051,90,11,10
5361,773,485,942,882,96,11,10
5362,145,194,179,300,81,11,10
5362,506,590,876,1067,90,11,10
5362,767,478,993,1008,96,11,10
5363,142,195,176,298,81,11,10
5363,450,561,831,1072,90,11,10
5363,750,453,1007,1052,96,11,10
5364,140,193,173,298,81,11,10
5364,418,545,797,1075,90,11,10
5364,728,504,958,1047,96,11,10
5364,727,437,857,680,97,11,10
5365,136,190,170,296,81,11,10
5365,395,529,767,1072,90,11,10
5365,706,525,917,1024,96,11,10
5365,729,427,857,666,97,11,10
5366,135,189,168,295,81,11,10
5366,382,512,725,1032,90,11,10
5366,700,536,900,1009,96,11,10
5366,724,420,854,661,97,11,10
5367,135,188,167,293,81,11,10
5367,363,500,683,1004,90,11,10
5367,697,531,894,1002,96,11,10
5367,700,408,838,666,97,11,10
5368,135,187,167,289,81,11,10
5368,349,496,652,994,90,11,10
5368,692,529,889,1000,96,11,10
5368,698,401,834,657,97,11,10
5369,133,184,166,289,81,11,10
5369,335,482,617,965,90,11,10
5369,691,532,885,999,96,11,10
5369,668,399,827,702,97,11,10
5370,132,181,164,286,81,11,10
5370,329,475,596,949,90,11,10
5370,688,536,879,998,96,11,10
5370,630,398,812,754,97,11,10
5371,131,182,162,284,81,11,10
5371,330,467,588,939,90,11,10
5371,687,540,874,995,96,11,10
5371,608,393,798,775,97,11,10
5372,132,182,162,282,81,11,10
5372,342,452,587,915,90,11,10
5372,687,541,873,999,96,11,10
5372,603,390,790,779,97,11,10
5373,133,181,163,281,81,11,10
5373,353,443,580,885,90,11,10
5373,690,543,874,998,96,11,10
5373,586,392,766,776,97,11,10
5374,133,181,163,279,81,11,10
5374,358,438,577,878,90,11,10
5374,690,539,873,996,96,11,10
5374,579,391,754,775,97,11,10
5375,133,182,162,278,81,11,10
5375,356,451,557,865,90,11,10
5375,690,536,873,997,96,11,10
5375,557,386,732,776,97,11,10
5376,132,179,161,278,81,11,10
5376,352,441,547,851,90,11,10
5376,690,535,873,997,96,11,10
5376,564,385,733,774,97,11,10
5377,131,178,160,276,81,11,10
5377,349,433,541,846,90,11,10
5377,693,536,874,994,96,11,10
5377,568,385,732,774,97,11,10
5378,132,179,160,274,81,11,10
5378,348,428,536,841,90,11,10
5378,692,535,872,993,96,11,10
5378,570,386,730,774,97,11,10
5379,132,181,159,272,81,11,10
5379,357,423,542,841,90,11,10
5379,693,536,871,992,96,11,10
5379,572,388,727,772,97,11,10
5380,131,183,157,272,81,11,10
5380,367,421,549,842,90,11,10
5380,678,540,858,994,96,11,10
5380,576,389,728,772,97,11,10
5381,129,183,155,270,81,11,10
5381,370,427,547,845,90,11,10
5381,668,533,847,991,96,11,10
5381,579,391,726,767,97,11,10
5382,127,182,153,268,81,11,10
5382,371,428,545,848,90,11,10
5382,653,529,825,969,96,11,10
5382,580,391,721,757,97,11,10
5383,127,181,152,266,81,11,10
5383,375,429,545,846,90,11,10
5383,636,515,809,961,96,11,10
5383,578,389,713,748,97,11,10
5384,126,180,152,266,81,11,10
5384,376,428,544,847,90,11,10
5384,624,512,795,959,96,11,10
5384,579,384,713,748,97,11,10
5385,124,181,150,267,81,11,10
5385,377,430,542,849,90,11,10
5385,613,512,782,957,96,11,10
5385,584,383,710,728,97,11,10
5386,123,181,150,268,81,11,10
5386,377,426,538,840,90,11,10
5386,604,499,769,941,96,11,10
5386,587,383,701,697,97,11,10
5387,121,179,148,268,81,11,10
5387,375,423,531,830,90,11,10
5387,602,494,759,916,96,11,10
5387,589,388,689,662,97,11,10
5388,119,179,147,268,81,11,10
5388,368,420,520,825,90,11,10
5388,588,486,742,897,96,11,10
5388,597,382,690,632,97,11,10
5389,118,178,146,267,81,11,10
5389,363,414,512,820,90,11,10
5389,585,480,737,887,96,11,10
5389,617,375,716,601,97,11,10
5390,119,178,145,258,81,11,10
5390,355,402,499,798,90,11,10
5390,584,405,767,883,96,11,10
5390,621,373,714,586,97,11,10
5391,118,178,144,258,81,11,10
5391,346,393,487,776,90,11,10
5391,590,375,781,855,96,11,10
5392,118,178,144,257,81,11,10
5392,333,390,471,771,90,11,10
5392,594,368,792,846,96,11,10
5393,116,179,141,254,81,11,10
5393,323,381,459,756,90,11,10
5393,592,356,802,848,96,11,10
5394,115,179,140,252,81,11,10
5394,311,375,445,748,90,11,10
5394,566,425,746,855,96,11,10
5394,626,381,798,533,98,11,10
5395,116,178,140,249,81,11,10
5395,306,373,435,738,90,11,10
5395,566,467,729,858,96,11,10
5395,607,385,760,520,98,11,10
5396,116,178,140,247,81,11,10
5396,302,370,431,741,90,11,10
5396,563,453,729,860,96,11,10
5397,115,178,139,246,81,11,10
5397,302,368,430,744,90,11,10
5397,566,436,736,862,96,11,10
5398,114,178,138,242,81,11,10
5398,301,368,428,747,90,11,10
5398,571,446,736,864,96,11,10
5399,114,178,137,241,81,11,10
5399,303,371,428,747,90,11,10
5399,572,466,728,866,96,11,10
5399,641,400,748,723,99,11,10
5400,114,177,137,239,81,11,10
5400,308,374,431,748,90,11,10
5400,572,477,722,866,96,11,10
5400,644,406,757,749,99,11,10
5401,114,176,138,239,81,11,10
5401,310,380,429,750,90,11,10
5401,572,469,721,863,96,11,10
5401,643,405,751,727,99,11,10
5402,114,176,138,240,81,11,10
5402,311,383,428,751,90,11,10
5402,571,468,718,855,96,11,10
5402,644,405,750,723,99,11,10
5403,112,174,137,240,81,11,10
5403,316,387,430,752,90,11,10
5403,573,458,723,850,96,11,10
5404,111,174,136,238,81,11,10
5404,317,394,428,752,90,11,10
5404,573,457,723,846,96,11,10
5404,640,388,724,572,97,11,10
5405,111,173,135,237,81,11,10
5405,316,383,431,755,90,11,10
5405,573,464,722,845,96,11,10
5405,642,389,724,570,97,11,10
5406,111,173,135,236,81,11,10
5406,315,374,432,753,90,11,10
5406,565,427,728,844,96,11,10
5407,111,173,135,235,81,11,10
5407,315,373,433,755,90,11,10
5407,571,458,723,842,96,11,10
5407,623,388,720,580,97,11,10
5408,110,172,135,235,81,11,10
5408,315,375,430,752,90,11,10
5408,570,470,720,843,96,11,10
5408,620,383,716,568,97,11,10
5409,110,171,134,234,81,11,10
5409,315,379,428,753,90,11,10
5409,571,473,720,841,96,11,10
5409,609,378,711,569,97,11,10
5410,316,375,429,752,90,11,10
5410,570,470,722,844,96,11,10
5410,608,377,709,559,97,11,10
5411,317,375,429,753,90,11,10
5411,567,449,728,843,96,11,10
5411,608,377,707,557,97,11,10
5412,316,374,428,753,90,11,10
5412,566,437,731,842,96,11,10
5413,316,375,427,753,90,11,10
5413,559,407,738,847,96,11,10
5414,316,375,426,752,90,11,10
5414,556,391,739,844,96,11,10
5415,317,380,425,752,90,11,10
5415,558,403,736,845,96,11,10
5416,315,384,422,752,90,11,10
5416,563,431,729,844,96,11,10
5417,317,382,423,753,90,11,10
5417,565,443,724,841,96,11,10
5417,640,393,756,743,99,11,10
5418,318,383,424,753,90,11,10
5418,562,443,719,839,96,11,10
5418,643,392,757,740,99,11,10
5419,318,379,425,753,90,11,10
5419,563,438,720,837,96,11,10
5419,647,401,755,740,99,11,10
5420,319,379,426,753,90,11,10
5420,565,455,716,839,96,11,10
5420,639,391,747,735,99,11,10
5421,319,379,425,753,90,11,10
5421,564,459,713,836,96,11,10
5421,638,391,746,735,99,11,10
5422,318,380,424,754,90,11,10
5422,561,463,708,834,96,11,10
5423,317,381,423,754,90,11,10
5423,556,430,714,831,96,11,10
5424,317,381,423,753,90,11,10
5424,560,420,723,836,96,11,10
5425,317,382,422,753,90,11,10
5425,560,408,726,834,96,11,10
5426,314,380,421,754,90,11,10
5426,560,410,722,833,96,11,10
5427,314,379,421,755,90,11,10
5427,560,425,717,835,96,11,10
5428,313,378,420,755,90,11,10
5428,562,435,714,835,96,11,10
5428,635,392,736,705,99,11,10
5429,312,377,420,755,90,11,10
5429,563,437,714,835,96,11,10
5429,637,393,738,706,99,11,10
5430,313,379,420,754,90,11,10
5430,563,432,715,836,96,11,10
5430,636,393,738,704,99,11,10
5431,312,380,419,755,90,11,10
5431,565,459,709,838,96,11,10
5431,635,393,741,719,99,11,10
5432,312,379,419,755,90,11,10
5432,564,455,711,838,96,11,10
5432,634,392,740,719,99,11,10
5433,312,379,419,755,90,11,10
5433,565,468,708,839,96,11,10
5433,627,382,743,741,99,11,10
5434,311,379,417,755,90,11,10
5434,564,452,711,835,96,11,10
5434,635,390,741,723,99,11,10
5435,308,376,416,756,90,11,10
5435,564,468,707,837,96,11,10
5435,629,383,739,729,99,11,10
5436,307,374,416,755,90,11,10
5436,564,472,707,838,96,11,10
5436,636,392,740,721,99,11,10
5437,308,373,417,754,90,11,10
5437,563,460,710,836,96,11,10
5437,639,394,739,713,99,11,10
5438,309,374,418,754,90,11,10
5438,562,462,709,836,96,11,10
5438,642,397,740,714,99,11,10
5439,311,376,419,753,90,11,10
5439,563,479,705,839,96,11,10
5439,636,388,738,714,99,11,10
5440,312,378,419,753,90,11,10
5440,564,484,705,839,96,11,10
5440,634,388,739,725,99,11,10
5441,312,376,420,753,90,11,10
5441,564,439,720,834,96,11,10
5441,634,387,738,725,99,11,10
5442,313,382,420,753,90,11,10
5442,562,459,712,837,96,11,10
5442,635,385,745,746,99,11,10
5443,315,385,421,754,90,11,10
5443,558,460,708,840,96,11,10
5443,642,392,751,755,99,11,10
5444,323,386,432,757,90,11,10
5444,555,458,705,842,96,11,10
5444,651,396,755,746,99,11,10
5445,331,387,442,755,90,11,10
5445,562,442,718,842,96,11,10
5445,652,396,756,748,99,11,10
5446,330,386,443,757,90,11,10
5446,573,438,733,850,96,11,10
5447,330,387,445,757,90,11,10
5447,582,422,748,853,96,11,10
5448,330,391,444,755,90,11,10
5448,588,394,764,859,96,11,10
5449,324,393,436,756,90,11,10
5449,599,408,769,859,96,11,10
5450,322,398,431,756,90,11,10
5450,606,398,780,857,96,11,10
5451,324,393,433,755,90,11,10
5451,605,400,778,858,96,11,10
5452,325,392,432,755,90,11,10
5452,607,446,765,859,96,11,10
5452,632,385,758,599,100,11,10
5453,326,392,432,755,90,11,10
5453,587,428,752,860,96,11,10
5454,328,393,432,754,90,11,10
5454,579,428,744,860,96,11,10
5455,328,392,431,756,90,11,10
5455,569,429,732,859,96,11,10
5455,646,382,743,712,99,11,10
5456,329,392,431,757,90,11,10
5456,554,458,709,865,96,11,10
5456,633,383,738,743,99,11,10
5457,329,392,430,757,90,11,10
5457,537,474,688,874,96,11,10
5457,627,379,732,743,99,11,10
5458,329,391,428,756,90,11,10
5458,515,499,661,884,96,11,10
5458,622,376,728,743,99,11,10
5459,328,390,428,758,90,11,10
5459,497,501,643,890,96,11,10
5459,614,376,721,744,99,11,10
5460,329,391,428,757,90,11,10
5460,483,512,625,892,96,11,10
5460,604,375,711,744,99,11,10
5461,328,391,426,756,90,11,10
5461,486,518,623,885,96,11,10
5461,589,374,700,745,99,11,10
5462,328,392,425,756,90,11,10
5462,478,512,620,892,96,11,10
5462,592,376,700,742,99,11,10
5463,329,390,426,754,90,11,10
5463,481,508,623,893,96,11,10
5463,592,377,699,742,99,11,10
5464,328,402,423,755,90,11,10
5464,484,506,622,891,96,11,10
5464,589,376,696,741,99,11,10
5465,326,404,423,758,90,11,10
5465,488,509,617,872,96,11,10
5465,581,372,689,740,99,11,10
5466,325,393,426,760,90,11,10
5466,495,509,625,870,96,11,10
5466,581,374,686,736,99,11,10
5467,323,387,427,760,90,11,10
5467,500,511,630,871,96,11,10
5467,569,372,681,751,99,11,10
5468,321,383,428,760,90,11,10
5468,500,515,627,866,96,11,10
5468,556,371,678,773,99,11,10
5469,321,382,429,760,90,11,10
5469,502,490,637,867,96,11,10
5469,561,374,670,737,99,11,10
5470,321,383,430,760,90,11,10
5470,494,487,627,864,96,11,10
5470,564,379,655,677,99,11,10
5471,322,386,431,763,90,11,10
5471,496,443,646,876,96,11,10
5471,561,382,638,621,99,11,10
5472,324,387,432,765,90,11,10
5472,492,403,655,886,96,11,10
5472,559,383,630,607,99,11,10
5473,323,387,432,766,90,11,10
5473,491,376,661,887,96,11,10
5474,323,387,431,766,90,11,10
5474,491,371,661,892,96,11,10
5475,326,393,431,764,90,11,10
5475,503,434,652,891,96,11,10
5475,911,378,992,685,101,11,10
5475,515,368,631,600,102,11,10
5476,326,390,431,763,90,11,10
5476,519,465,661,897,96,11,10
5476,909,378,991,688,101,11,10
5476,480,367,649,708,102,11,10
5477,326,390,431,761,90,11,10
5477,533,472,675,903,96,11,10
5477,913,377,997,692,101,11,10
5477,469,365,645,723,102,11,10
5478,325,388,430,759,90,11,10
5478,552,482,692,902,96,11,10
5478,915,376,1001,695,101,11,10
5478,461,365,639,732,102,11,10
5479,323,384,430,761,90,11,10
5479,581,472,723,892,96,11,10
5479,916,378,1002,694,101,11,10
5479,441,364,619,732,102,11,10
5480,329,397,431,760,90,11,10
5480,610,469,754,882,96,11,10
5480,916,380,1003,695,101,11,10
5480,444,368,616,731,102,11,10
5481,335,398,437,761,90,11,10
5481,629,478,768,869,96,11,10
5481,918,382,1005,694,101,11,10
5481,441,370,610,731,102,11,10
5482,345,398,450,767,90,11,10
5482,657,474,798,871,96,11,10
5482,920,383,1008,695,101,11,10
5482,437,374,601,731,102,11,10
5483,355,390,466,770,90,11,10
5483,688,479,825,866,96,11,10
5483,927,381,1015,693,101,11,10
5483,428,367,591,730,102,11,10
5484,403,378,515,752,90,11,10
5484,706,473,844,862,96,11,10
5484,934,385,1020,687,101,11,10
5484,419,367,586,738,102,11,10
5485,412,366,534,774,90,11,10
5485,734,466,867,840,96,11,10
5485,938,386,1022,681,101,11,10
5486,433,420,548,797,90,11,10
5486,758,461,889,825,96,11,10
5486,946,384,1027,673,101,11,10
5486,306,360,538,764,103,11,10
5487,449,414,566,803,90,11,10
5487,777,464,909,818,96,11,10
5487,952,399,1022,656,101,11,10
5487,331,358,492,717,102,11,10
5488,473,412,593,806,90,11,10
5488,820,456,955,806,96,11,10
5488,956,402,1024,651,101,11,10
5488,291,359,456,721,102,11,10
5489,490,413,612,806,90,11,10
5489,855,453,992,808,96,11,10
5489,286,360,445,715,102,11,10
5490,504,413,628,804,90,11,10
5490,874,455,1010,810,96,11,10
5490,274,356,431,709,102,11,10
5491,536,416,657,789,90,11,10
5491,884,448,1016,795,96,11,10
5491,238,349,391,698,102,11,10
5492,564,412,688,787,90,11,10
5492,907,450,1025,766,96,11,10
5492,208,352,357,696,102,11,10
5493,596,420,723,783,90,11,10
5493,916,444,1029,755,96,11,10
5493,166,347,311,687,102,11,10
5494,658,418,785,781,90,11,10
5494,935,441,1046,746,96,11,10
5494,128,341,268,672,102,11,10
5495,702,416,832,781,90,11,10
5495,94,346,227,661,102,11,10
5496,750,419,873,766,90,11,10
5496,51,336,181,649,102,11,10
5497,786,410,911,760,90,11,10
5497,22,332,151,647,102,11,10
5498,815,414,936,751,90,11,10
5498,963,436,1028,624,96,11,10
5498,-5,330,122,642,102,11,10
5499,850,415,965,737,90,11,10
5499,958,421,1023,615,96,11,10
5500,870,419,980,728,90,11,10
5500,963,430,1020,603,96,11,10
5501,876,412,985,724,90,11,10
5501,964,427,1019,599,96,11,10
5502,876,408,985,720,90,11,10
5502,962,421,1019,605,96,11,10
5503,878,402,987,714,90,11,10
5503,965,421,1019,596,96,11,10
5504,874,399,983,709,90,11,10
5504,971,418,1022,587,96,11,10
5504,973,428,1006,540,101,11,10
5505,873,399,984,708,90,11,10
5505,975,429,1005,533,101,11,10
5506,872,395,985,708,90,11,10
5507,871,393,986,706,90,11,10
5508,876,392,989,702,90,11,10
5509,872,388,987,704,90,11,10
5510,872,385,990,706,90,11,10
5511,871,385,989,705,90,11,10
5512,874,389,989,704,90,11,10
5513,872,391,987,706,90,11,10
5514,875,393,989,707,90,11,10
5515,882,393,993,707,90,11,10
5516,880,395,991,713,90,11,10
5517,883,400,990,714,90,11,10
5518,881,407,983,710,90,11,10
5519,884,418,975,695,90,11,10
5520,885,420,969,683,90,11,10
5521,880,421,961,683,90,11,10
5522,886,421,956,657,90,11,10
5523,888,423,955,651,90,11,10
5537,254,231,289,335,104,11,10
5538,245,229,280,335,104,11,10
5539,232,226,269,335,104,11,10
5540,218,228,254,335,104,11,10
5541,210,227,247,336,104,11,10
5542,196,229,232,332,104,11,10
5543,186,224,223,330,104,11,10
5544,177,217,215,328,104,11,10
5545,170,214,210,329,104,11,10
5546,168,210,208,326,104,11,10
5547,166,210,205,323,104,11,10
5548,164,208,203,321,104,11,10
5549,162,207,200,317,104,11,10
5550,162,209,198,315,104,11,10
5551,161,209,197,315,104,11,10
5552,161,208,196,311,104,11,10
5553,159,208,194,309,104,11,10
5554,156,208,189,306,104,11,10
5555,153,208,185,304,104,11,10
5556,152,207,182,298,104,11,10
5557,150,207,179,297,104,11,10
5558,148,210,176,295,104,11,10
5559,144,208,173,297,104,11,10
5560,141,204,170,293,104,11,10
5561,140,202,168,290,104,11,10
5562,139,200,166,288,104,11,10
5563,137,197,165,286,104,11,10
5564,136,198,163,285,104,11,10
5565,134,195,162,284,104,11,10
5566,132,190,160,282,104,11,10
5567,133,189,160,280,104,11,10
5568,133,187,161,279,104,11,10
5569,134,187,160,277,104,11,10
5570,134,187,160,275,104,11,10
5571,133,185,159,274,104,11,10
5572,133,186,158,273,104,11,10
5573,133,185,158,273,104,11,10
5574,134,185,158,270,104,11,10
5575,133,189,155,267,104,11,10
5576,131,189,153,267,104,11,10
5577,129,189,151,265,104,11,10
5578,128,189,149,261,104,11,10
5579,126,189,148,262,104,11,10
5580,124,188,147,263,104,11,10
5581,122,189,145,263,104,11,10
5582,121,187,144,259,104,11,10
5583,121,187,142,253,104,11,10
5584,120,187,143,255,104,11,10
5585,120,187,141,244,104,11,10
5586,121,187,142,244,104,11,10
5587,119,186,142,247,104,11,10
5588,120,185,141,241,104,11,10
5589,120,185,142,241,104,11,10
5590,120,184,142,240,104,11,10
5591,120,183,142,238,104,11,10
5592,119,183,142,237,104,11,10
5593,119,182,143,238,104,11,10
5594,118,181,142,237,104,11,10
5595,118,181,142,238,104,11,10
5596,117,182,142,237,104,11,10
5597,117,182,141,236,104,11,10
5598,117,182,141,237,104,11,10
5599,116,181,141,236,104,11,10
5600,115,181,140,236,104,11,10
5601,116,182,140,236,104,11,10
5602,116,182,140,236,104,11,10
5603,115,182,139,236,104,11,10
5604,114,182,139,235,104,11,10
5783,557,291,628,547,105,11,10
5784,527,292,599,551,105,11,10
5785,507,300,580,552,105,11,10
5786,475,296,549,554,105,11,10
5787,440,297,518,564,105,11,10
5788,408,296,488,572,105,11,10
5789,371,293,454,576,105,11,10
5790,338,293,426,582,105,11,10
5791,311,293,400,581,105,11,10
5792,289,295,378,583,105,11,10
5793,264,295,353,587,105,11,10
5794,234,291,323,587,105,11,10
5795,204,292,297,595,105,11,10
5796,190,294,284,596,105,11,10
5797,163,292,253,588,105,11,10
5798,134,297,224,590,105,11,10
5799,115,304,210,604,105,11,10
5800,82,301,176,608,105,11,10
5801,48,304,142,610,105,11,10
5802,29,307,123,609,105,11,10
5803,2,308,97,612,105,11,10
108,1819,999,1850,1045,1,11,9
109,1820,996,1854,1047,1,11,9
110,1824,995,1859,1048,1,11,9
111,1828,992,1868,1052,1,11,9
112,1833,986,1876,1051,1,11,9
113,1837,983,1880,1048,1,11,9
114,1840,978,1886,1048,1,11,9
115,1840,973,1892,1054,1,11,9
116,1842,971,1898,1059,1,11,9
117,1849,969,1902,1053,1,11,9
118,1859,964,1907,1041,1,11,9
119,1867,960,1910,1030,1,11,9
120,1871,957,1915,1028,1,11,9
569,1841,990,1875,1055,2,11,9
571,1830,999,1861,1053,3,11,9
645,1826,939,1877,1035,4,11,9
646,1826,939,1874,1029,4,11,9
648,1817,952,1866,1033,5,11,9
649,1810,954,1860,1037,5,11,9
650,1807,958,1852,1031,5,11,9
651,1805,962,1844,1027,5,11,9
652,1802,965,1838,1025,5,11,9
698,1853,937,1908,1014,6,11,9
699,1853,940,1901,1007,6,11,9
700,1849,941,1902,1015,6,11,9
701,1844,942,1899,1020,6,11,9
702,1840,946,1894,1024,6,11,9
703,1832,951,1885,1025,6,11,9
704,1825,957,1877,1031,6,11,9
705,1821,960,1872,1032,6,11,9
705,1851,964,1896,1034,7,11,9
706,1818,962,1871,1039,6,11,9
706,1846,971,1892,1043,7,11,9
707,1815,967,1865,1039,6,11,9
707,1838,974,1885,1047,7,11,9
708,1812,972,1856,1037,6,11,9
708,1833,980,1880,1053,7,11,9
709,1810,977,1846,1032,6,11,9
709,1831,984,1877,1055,7,11,9
710,1805,979,1837,1028,6,11,9
710,1829,987,1870,1051,7,11,9
711,1800,978,1831,1025,6,11,9
711,1826,991,1862,1047,7,11,9
712,1797,983,1824,1025,6,11,9
712,1823,997,1856,1048,7,11,9
713,1797,987,1822,1024,6,11,9
713,1822,1000,1852,1048,7,11,9
714,1794,988,1818,1024,6,11,9
714,1819,1004,1848,1048,7,11,9
715,1791,991,1812,1023,6,11,9
770,1024,951,1298,1080,8,11,9
771,898,817,1178,1076,9,11,9
772,715,703,1049,1057,10,11,9
773,591,582,1048,1070,10,11,9
774,546,537,1043,1070,10,11,9
775,477,474,1024,1072,10,11,9
776,413,423,989,1070,10,11,9
777,371,392,954,1068,10,11,9
778,322,350,941,1069,10,11,9
778,516,341,728,953,11,11,9
779,518,338,729,945,11,11,9
780,514,315,706,867,11,11,9
781,491,286,674,813,11,11,9
782,481,276,653,775,11,11,9
783,470,253,627,709,11,11,9
784,469,246,622,688,11,11,9
785,471,234,614,645,11,11,9
786,464,219,598,607,11,11,9
787,460,220,588,593,11,11,9
788,461,215,577,552,11,11,9
789,455,214,568,537,11,11,9
790,453,206,562,517,11,11,9
791,453,194,556,490,11,11,9
792,449,193,549,478,11,11,9
793,440,184,535,457,11,11,9
794,429,178,524,449,11,11,9
795,426,175,519,435,11,11,9
796,429,164,519,421,11,11,9
797,431,165,518,414,11,11,9
798,433,163,514,396,11,11,9
